order_id,customer_id,order_date,order_status,order_channel,shipping_city,shipping_state,shipping_fee,order_subtotal,order_total
700249,100236,2025-12-25 20:01:46,Returned,Website,Bengaluru,Karnataka,0.0,10003.75,10003.75
700250,102364,2025-03-23 18:48:09,Delivered,Mobile App,Nagpur,Maharashtra,0.0,11979.29,11979.29
700251,102081,2025-06-17 20:21:05,Delivered,Mobile App,Guwahati,Assam,0.0,102121.24,102121.24
700252,100520,2023-12-03 17:00:48,Delivered,Website,Lucknow,Uttar Pradesh,0.0,2738.32,2738.32
700253,100987,2025-03-22 23:23:09,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,11275.52,11275.52
700254,100672,2023-03-17 17:48:30,Delivered,Mobile App,Delhi,Delhi,0.0,142011.95,142011.95
700255,100506,2025-09-15 20:26:09,Delivered,Website,Delhi,Delhi,0.0,2315.9,2315.9
700256,102104,2023-10-03 13:13:16,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,53357.19,53357.19
700257,101393,2025-04-20 14:38:16,Delivered,Mobile App,Faridabad,Haryana,54.43,440.02,494.45
700258,102432,2023-11-09 14:45:15,Delivered,Mobile App,Pune,Maharashtra,0.0,171731.1,171731.1
700259,100252,2023-05-02 14:09:12,Delivered,Mobile App,Pune,Maharashtra,0.0,103983.63,103983.63
700260,102798,2024-10-03 20:05:30,Delivered,Website,Delhi,Delhi,0.0,34919.2,34919.2
700261,102141,2023-10-02 19:07:56,Delivered,Mobile Web,Nagpur,Maharashtra,0.0,4550.27,4550.27
700262,101131,2025-05-22 21:29:29,Shipped,Mobile App,Indore,Madhya Pradesh,0.0,56231.92,56231.92
700263,102246,2023-11-20 22:26:56,Cancelled,Website,Ahmedabad,Gujarat,0.0,96594.84,96594.84
700264,102812,2024-04-11 21:25:28,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,1852.72,1852.72
700265,102412,2024-11-24 18:58:56,Processing,Website,Guwahati,Assam,0.0,19311.78,19311.78
700266,101390,2024-01-22 21:50:31,Delivered,Mobile Web,Patna,Bihar,0.0,53247.47,53247.47
700267,100646,2024-05-25 19:41:15,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,6131.47,6131.47
700268,101450,2025-08-21 17:08:37,Delivered,Mobile App,Patna,Bihar,0.0,2047.94,2047.94
700269,100533,2023-10-09 15:29:50,Delivered,Website,Jaipur,Rajasthan,0.0,140038.36,140038.36
700270,101829,2023-05-21 19:48:50,Delivered,Website,Pune,Maharashtra,0.0,40330.69,40330.69
700271,100279,2024-03-21 23:35:30,Delivered,Website,Lucknow,Uttar Pradesh,0.0,64319.03,64319.03
700272,101043,2024-07-27 16:01:55,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,212084.62,212084.62
700273,101531,2024-11-05 17:19:38,Cancelled,Mobile App,Nagpur,Maharashtra,0.0,5982.22,5982.22
700274,101015,2024-05-19 12:04:20,Returned,Website,Bhopal,Madhya Pradesh,0.0,5982.22,5982.22
700275,102260,2025-07-30 13:13:03,Delivered,Website,Guwahati,Assam,0.0,76107.6,76107.6
700276,100891,2023-03-10 23:41:45,Delivered,Website,Delhi,Delhi,0.0,125399.49,125399.49
700277,101414,2024-08-06 20:02:50,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,1389.54,1389.54
700278,101494,2024-05-30 23:32:09,Delivered,Mobile App,Pune,Maharashtra,0.0,276336.43,276336.43
700279,100252,2025-02-18 23:21:15,Processing,Mobile App,Kochi,Kerala,0.0,3407.97,3407.97
700280,102100,2025-12-04 17:41:42,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,101634.9,101634.9
700281,102956,2024-10-19 16:11:58,Cancelled,Website,Kolkata,West Bengal,0.0,88743.49,88743.49
700282,101150,2025-12-23 19:26:27,Delivered,Mobile App,Delhi,Delhi,0.0,11991.65,11991.65
700283,101603,2024-02-11 18:42:48,Shipped,Website,Mumbai,Maharashtra,0.0,165254.29,165254.29
700284,101051,2023-02-22 17:01:54,Delivered,Website,Coimbatore,Tamil Nadu,0.0,200939.14,200939.14
700285,101939,2023-09-29 19:47:15,Delivered,Mobile Web,Lucknow,Uttar Pradesh,0.0,13596.23,13596.23
700286,102412,2024-06-16 12:23:52,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,4888.84,4888.84
700287,101029,2024-03-03 23:48:38,Delivered,Mobile App,Kochi,Kerala,0.0,52471.62,52471.62
700288,102232,2023-06-13 23:53:20,Delivered,Mobile Web,Bengaluru,Karnataka,0.0,48878.37,48878.37
700289,101764,2024-08-07 22:56:20,Processing,Mobile Web,Kochi,Kerala,0.0,7804.92,7804.92
700290,102338,2024-04-05 12:50:59,Delivered,Mobile Web,Jaipur,Rajasthan,0.0,71094.55,71094.55
700291,101247,2023-07-27 14:46:19,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,3589.25,3589.25
700292,100151,2024-02-02 16:32:41,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,206465.97,206465.97
700293,102193,2025-10-17 13:17:46,Delivered,Mobile App,Nagpur,Maharashtra,0.0,2769.51,2769.51
700294,101417,2024-02-11 19:42:41,Delivered,Website,Faridabad,Haryana,0.0,5759.85,5759.85
700295,102412,2025-05-08 21:39:01,Cancelled,Mobile App,Patna,Bihar,0.0,103769.13,103769.13
700296,102683,2025-01-11 15:21:38,Delivered,Mobile Web,Coimbatore,Tamil Nadu,0.0,39913.83,39913.83
700297,100151,2024-07-31 21:39:04,Delivered,Website,Jaipur,Rajasthan,0.0,2923.59,2923.59
700298,100346,2023-11-22 22:44:14,Delivered,Mobile App,Mumbai,Maharashtra,0.0,86660.3,86660.3
700299,100687,2024-05-15 19:11:31,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,102708.19,102708.19
700300,102030,2024-12-23 16:20:17,Delivered,Website,Bhopal,Madhya Pradesh,0.0,8931.38,8931.38
700301,102821,2024-04-23 16:27:11,Returned,Website,Ahmedabad,Gujarat,0.0,6123.13,6123.13
700302,102140,2023-11-02 19:04:13,Delivered,Mobile App,Bengaluru,Karnataka,0.0,8315.42,8315.42
700303,101385,2023-07-16 11:19:31,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,3664.68,3664.68
700304,102998,2025-10-14 19:35:37,Returned,Mobile App,Bengaluru,Karnataka,0.0,281776.8,281776.8
700305,101325,2024-08-13 19:32:21,Cancelled,Mobile Web,Chennai,Tamil Nadu,0.0,95868.05,95868.05
700306,102883,2025-01-25 18:19:52,Returned,Mobile App,Ahmedabad,Gujarat,0.0,1389.54,138954.0
700307,102188,2024-10-08 18:16:18,Cancelled,Mobile App,Hyderabad,Telangana,0.0,74460.42,74460.42
700308,102412,2025-10-11 22:55:43,Delivered,Website,Chennai,Tamil Nadu,0.0,6919.35,6919.35
700309,100463,2024-11-08 16:14:50,Delivered,Mobile Web,Kochi,Kerala,0.0,37953.07,37953.07
700310,102374,2024-10-02 19:22:05,Cancelled,Website,Chandigarh,Chandigarh,0.0,39936.99,39936.99
700311,101764,2025-11-04 18:48:55,Delivered,Website,Indore,Madhya Pradesh,0.0,8061.89,8061.89
700312,102780,2025-05-13 14:55:31,Shipped,Mobile App,Bhopal,Madhya Pradesh,0.0,17876.08,17876.08
700313,102715,2023-07-08 16:13:58,Delivered,Website,Patna,Bihar,0.0,6313.83,6313.83
700314,101939,2023-10-08 20:00:09,Delivered,Mobile App,Patna,Bihar,0.0,136084.66,136084.66
700315,102412,2025-07-27 14:57:26,Delivered,Website,Surat,Gujarat,0.0,102458.96,102458.96
700316,102016,2025-09-13 19:13:39,Delivered,Website,Kochi,Kerala,0.0,2132.7,2132.7
700317,102412,2024-11-07 18:10:44,Delivered,Mobile App,Hyderabad,Telangana,0.0,151641.79,151641.79
700318,100259,2024-11-12 14:21:56,Delivered,Mobile App,Guwahati,Assam,0.0,741.09,741.09
700319,102788,2025-01-30 21:36:33,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,5158.51,5158.51
700320,100627,2024-08-12 19:04:58,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,208049.49,208049.49
700321,100463,2025-03-30 16:24:21,Delivered,Website,Patna,Bihar,0.0,106783.4,106783.4
700322,102573,2023-07-03 23:55:07,Delivered,Mobile App,Faridabad,Haryana,0.0,6645.17,6645.17
700323,101754,2025-11-29 21:11:13,Delivered,Mobile Web,Chandigarh,Chandigarh,0.0,160227.48,160227.48
700324,102083,2025-06-13 21:37:14,Delivered,Website,Lucknow,Uttar Pradesh,0.0,49033.8,49033.8
700325,102780,2025-01-29 18:05:35,Delivered,Mobile App,Delhi,Delhi,0.0,9288.91,9288.91
700326,101939,2024-03-03 21:34:04,Delivered,Website,Jaipur,Rajasthan,0.0,17503.6,17503.6
700327,100888,2023-09-22 23:12:16,Delivered,Mobile Web,Ahmedabad,Gujarat,0.0,3315.34,3315.34
700328,100261,2024-07-07 20:11:19,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,43584.74,43584.74
700329,101764,2025-03-07 21:38:56,Returned,Mobile App,Patna,Bihar,0.0,9997.3,9997.3
700330,100722,2025-01-31 16:15:48,Processing,Mobile App,Delhi,Delhi,0.0,11605.58,11605.58
700331,100116,2024-05-30 16:47:59,Delivered,Mobile App,Hyderabad,Telangana,0.0,1389.54,1389.54
700332,102412,2025-01-12 21:09:30,Processing,Mobile App,Kolkata,West Bengal,0.0,10293.04,10293.04
700333,101731,2025-08-19 17:18:46,Cancelled,Website,Faridabad,Haryana,33.41,370.54,403.95
700334,100007,2023-02-13 20:21:56,Delivered,Mobile Web,Patna,Bihar,0.0,10069.31,10069.31
700335,102412,2024-08-25 18:04:20,Delivered,Website,Pune,Maharashtra,0.0,5502.23,5502.23
700336,101764,2025-06-23 18:19:18,Delivered,Mobile App,Mumbai,Maharashtra,0.0,19444.8,19444.8
700337,101764,2024-11-07 22:42:45,Delivered,Mobile App,Hyderabad,Telangana,0.0,86036.0,86036.0
700338,101015,2025-02-22 18:56:47,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,4465.46,4465.46
700339,102587,2024-10-22 17:42:49,Delivered,Website,Surat,Gujarat,0.0,174331.13,174331.13
700340,100017,2025-12-27 19:53:45,Cancelled,Website,Indore,Madhya Pradesh,0.0,11431.78,11431.78
700341,102218,2023-04-07 21:20:56,Delivered,Mobile Web,Lucknow,Uttar Pradesh,0.0,2621.69,2621.69
700342,100151,2024-10-08 21:11:38,Delivered,Website,Coimbatore,Tamil Nadu,0.0,159667.41,159667.41
700343,101764,2023-06-03 19:39:54,Cancelled,Mobile App,Guwahati,Assam,0.0,145175.22,145175.22
700344,100105,2023-09-20 19:26:19,Delivered,Mobile App,Bengaluru,Karnataka,0.0,12432.84,12432.84
700345,102961,2024-05-31 16:58:46,Delivered,Mobile Web,Hyderabad,Telangana,0.0,5409.16,5409.16
700346,101574,2023-09-13 23:06:58,Delivered,Mobile App,Faridabad,Haryana,0.0,5293.5,5293.5
700347,102573,2025-12-01 18:39:05,Delivered,Website,Mumbai,Maharashtra,0.0,81419.39,81419.39
700348,100974,2025-11-14 21:53:54,Shipped,Website,Kochi,Kerala,0.0,2944.79,2944.79
700349,102412,2024-04-02 21:16:08,Returned,Mobile App,Hyderabad,Telangana,0.0,2097.37,2097.37
700350,100646,2025-02-08 22:52:32,Delivered,Website,Ahmedabad,Gujarat,0.0,2764.72,2764.72
700351,101643,2024-11-01 17:51:31,Delivered,Mobile Web,Patna,Bihar,0.0,263903.66,263903.66
700352,102683,2025-08-21 19:41:50,Delivered,Website,Faridabad,Haryana,0.0,9478.92,9478.92
700353,101755,2025-01-26 20:24:09,Delivered,Website,Mumbai,Maharashtra,0.0,159058.74,159058.74
700354,101939,2023-01-01 20:31:36,Delivered,Mobile App,Bengaluru,Karnataka,0.0,1657.11,1657.11
700355,101233,2025-06-29 14:14:08,Returned,Mobile App,Patna,Bihar,0.0,100671.91,100671.91
700356,102412,2025-06-09 19:35:40,Delivered,Website,Nagpur,Maharashtra,0.0,223525.02,223525.02
700357,100144,2024-10-18 23:09:01,Delivered,Mobile App,Delhi,Delhi,0.0,1087.94,1087.94
700358,102988,2025-10-25 13:58:54,Cancelled,Mobile Web,Jaipur,Rajasthan,0.0,5519.04,5519.04
700359,101043,2025-10-27 18:47:08,Delivered,Website,Jaipur,Rajasthan,0.0,9388.9,9388.9
700360,100853,2024-10-26 17:07:09,Delivered,Website,Guwahati,Assam,0.0,11871.8,11871.8
700361,102278,2025-01-06 21:11:57,Cancelled,Mobile App,Delhi,Delhi,0.0,1595.44,1595.44
700362,101739,2025-12-29 15:56:59,Delivered,Mobile App,Mumbai,Maharashtra,0.0,14424.45,14424.45
700363,102470,2024-02-06 17:40:33,Cancelled,Website,Faridabad,Haryana,0.0,1389.54,1389.54
700364,100423,2024-03-16 23:18:35,Delivered,Mobile App,Mumbai,Maharashtra,0.0,3847.99,3847.99
700365,102198,2023-10-12 23:11:16,Returned,Website,Mumbai,Maharashtra,0.0,6908.58,6908.58
700366,101325,2025-10-22 20:19:56,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,108154.52,108154.52
700367,100948,2025-06-07 20:25:44,Delivered,Mobile App,Guwahati,Assam,0.0,9997.3,9997.3
700368,102602,2023-06-28 20:01:16,Delivered,Mobile App,Bengaluru,Karnataka,0.0,1435.95,1435.95
700369,101047,2025-12-20 22:37:32,Delivered,Website,Surat,Gujarat,0.0,151222.97,151222.97
700370,102932,2025-05-24 15:16:13,Delivered,Mobile App,Delhi,Delhi,0.0,9400.89,9400.89
700371,100423,2025-09-30 17:40:53,Delivered,Mobile App,Patna,Bihar,0.0,7288.59,7288.59
700372,101764,2023-03-26 13:08:14,Delivered,Mobile App,Kochi,Kerala,0.0,3489.42,3489.42
700373,101150,2024-10-16 20:33:32,Delivered,Mobile App,Kochi,Kerala,0.0,11335.46,11335.46
700374,100778,2025-04-21 23:22:27,Delivered,Mobile App,Guwahati,Assam,0.0,93555.06,93555.06
700375,101393,2024-11-06 10:13:24,Delivered,Mobile App,Delhi,Delhi,0.0,4910.79,4910.79
700376,101729,2025-03-13 23:59:08,Processing,Website,Coimbatore,Tamil Nadu,0.0,1389.54,1389.54
700377,102412,2025-08-24 19:06:51,Delivered,Mobile App,Kolkata,West Bengal,0.0,1951.3,1951.3
700378,100876,2024-05-21 18:30:53,Shipped,Mobile Web,Coimbatore,Tamil Nadu,0.0,926.36,926.36
700379,101682,2025-09-28 23:57:56,Returned,Mobile App,Bengaluru,Karnataka,0.0,2348.16,2348.16
700380,102451,2023-09-25 15:13:32,Delivered,Mobile Web,Mumbai,Maharashtra,0.0,5935.9,5935.9
700381,102083,2024-01-01 20:46:46,Delivered,Mobile Web,Jaipur,Rajasthan,0.0,4165.26,4165.26
700382,101092,2023-03-17 19:33:37,Cancelled,Mobile App,Surat,Gujarat,0.0,302913.75,302913.75
700383,102866,2024-05-10 23:45:36,Shipped,Website,Lucknow,Uttar Pradesh,0.0,5055.86,5055.86
700384,100502,2024-05-27 12:48:07,Delivered,Mobile App,Jaipur,Rajasthan,0.0,52249.12,52249.12
700385,100855,2025-08-12 17:36:46,Delivered,Website,Delhi,Delhi,0.0,5857.78,5857.78
700386,100916,2025-02-24 13:28:08,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,173302.08,173302.08
700387,101465,2024-08-10 21:05:47,Delivered,Website,Indore,Madhya Pradesh,0.0,2527.93,2527.93
700388,101034,2025-02-23 17:52:36,Delivered,Mobile App,Surat,Gujarat,0.0,136731.42,136731.42
700389,101649,2023-04-04 22:46:25,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,8438.24,8438.24
700390,100744,2023-10-10 17:55:32,Shipped,Mobile App,Kochi,Kerala,0.0,926.36,926.36
700391,102094,2025-01-26 19:40:33,Delivered,Website,Indore,Madhya Pradesh,0.0,159437.12,159437.12
700392,102412,2025-02-10 12:44:42,Returned,Website,Ahmedabad,Gujarat,0.0,3272.93,3272.93
700393,100325,2025-07-12 18:49:42,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,15431.35,15431.35
700394,101808,2024-06-28 22:10:33,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,8792.6,8792.6
700395,101361,2025-05-16 15:48:48,Delivered,Mobile App,Hyderabad,Telangana,0.0,89053.76,89053.76
700396,102907,2025-04-04 12:23:13,Delivered,Website,Delhi,Delhi,0.0,22249.48,22249.48
700397,102412,2025-12-01 19:32:32,Delivered,Mobile App,Surat,Gujarat,0.0,112695.48,112695.48
700398,101224,2023-11-02 23:43:53,Processing,Mobile App,Indore,Madhya Pradesh,0.0,84137.79,84137.79
700399,102798,2024-11-10 18:26:40,Processing,Mobile App,Bhopal,Madhya Pradesh,0.0,151192.21,151192.21
700400,100596,2024-12-30 13:39:25,Delivered,Website,Jaipur,Rajasthan,0.0,8973.33,8973.33
700401,100194,2025-12-31 21:30:17,Delivered,Mobile App,Jaipur,Rajasthan,0.0,84883.52,84883.52
700402,102568,2023-10-24 12:30:21,Shipped,Mobile Web,Ahmedabad,Gujarat,0.0,39990.09,39990.09
700403,102662,2024-10-26 14:12:05,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,315320.35,315320.35
700404,100194,2024-04-17 18:50:45,Delivered,Mobile Web,Surat,Gujarat,0.0,926.36,926.36
700405,100171,2024-10-27 23:32:44,Delivered,Mobile App,Guwahati,Assam,0.0,1343.11,1343.11
700406,102412,2023-11-14 20:29:17,Shipped,Website,Bengaluru,Karnataka,0.0,116132.23,116132.23
700407,102820,2023-03-25 21:40:18,Processing,Mobile App,Kochi,Kerala,0.0,301668.85,301668.85
700408,102016,2024-12-01 22:59:10,Delivered,Website,Indore,Madhya Pradesh,0.0,8817.61,8817.61
700409,102492,2024-04-01 20:48:07,Shipped,Mobile App,Hyderabad,Telangana,0.0,833.72,833.72
700410,100744,2023-10-11 15:27:16,Processing,Website,Surat,Gujarat,0.0,3332.86,3332.86
700411,102412,2024-03-15 17:22:50,Returned,Mobile Web,Surat,Gujarat,0.0,34660.13,34660.13
700412,102104,2023-03-28 15:41:27,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,124866.83,124866.83
700413,100041,2025-11-17 18:28:33,Delivered,Mobile App,Guwahati,Assam,0.0,164204.14,164204.14
700414,100767,2024-12-12 19:00:58,Delivered,Mobile App,Delhi,Delhi,0.0,116058.27,116058.27
700415,101764,2025-08-20 22:47:32,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,11500.17,11500.17
700416,102851,2024-07-26 16:50:12,Returned,Mobile App,Delhi,Delhi,0.0,228583.52,228583.52
700417,102412,2025-10-25 22:36:30,Returned,Mobile App,Ahmedabad,Gujarat,0.0,5982.22,5982.22
700418,100616,2024-10-04 16:08:33,Delivered,Mobile App,Jaipur,Rajasthan,0.0,43807.56,43807.56
700419,101909,2024-12-02 19:50:47,Shipped,Mobile App,Kolkata,West Bengal,0.0,96687.48,96687.48
700420,102601,2024-10-08 23:42:38,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,4195.38,4195.38
700421,101650,2025-05-26 22:03:36,Processing,Mobile Web,Kochi,Kerala,0.0,9488.72,9488.72
700422,102714,2024-11-23 17:27:41,Delivered,Mobile App,Delhi,Delhi,0.0,9034.98,9034.98
700423,100091,2024-01-03 15:55:32,Delivered,Website,Delhi,Delhi,0.0,8046.97,8046.97
700424,102412,2023-08-27 18:12:58,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,83176.66,83176.66
700425,102015,2025-01-03 23:04:53,Shipped,Mobile Web,Surat,Gujarat,0.0,95904.36,95904.36
700426,101898,2024-10-07 17:15:23,Shipped,Website,Kochi,Kerala,0.0,34697.04,34697.04
700427,100015,2023-06-11 13:31:06,Cancelled,Mobile App,Patna,Bihar,0.0,6851.72,6851.72
700428,101427,2024-06-17 23:56:01,Shipped,Website,Patna,Bihar,0.0,206755.16,206755.16
700429,100246,2024-10-21 19:25:02,Cancelled,Mobile App,Guwahati,Assam,0.0,926.36,926.36
700430,102412,2025-09-03 23:17:59,Delivered,Mobile App,Faridabad,Haryana,0.0,107568.18,107568.18
700431,102658,2023-05-12 17:08:31,Cancelled,Website,Ahmedabad,Gujarat,0.0,6062.1,6062.1
700432,102297,2024-04-20 18:21:47,Delivered,Mobile App,Kolkata,West Bengal,0.0,926.36,926.36
700433,100386,2025-08-29 21:50:19,Delivered,Mobile App,Guwahati,Assam,0.0,8046.97,8046.97
700434,102979,2025-02-19 16:44:09,Cancelled,Mobile App,Kochi,Kerala,0.0,3334.92,3334.92
700435,100997,2024-01-27 19:28:47,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,10878.13,10878.13
700436,100319,2025-09-24 12:02:10,Delivered,Mobile App,Bengaluru,Karnataka,0.0,252086.77,252086.77
700437,100252,2024-10-09 23:20:46,Delivered,Mobile Web,Kolkata,West Bengal,0.0,154529.66,154529.66
700438,100423,2024-10-12 19:55:01,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,2764.72,2764.72
700439,102812,2025-12-15 17:35:08,Returned,Mobile App,Bengaluru,Karnataka,0.0,201657.51,201657.51
700440,102412,2025-11-15 18:26:16,Delivered,Website,Kolkata,West Bengal,0.0,45850.66,45850.66
700441,100416,2024-05-04 15:30:41,Delivered,Website,Kochi,Kerala,0.0,8417.51,8417.51
700442,102412,2023-08-19 17:00:28,Delivered,Website,Chandigarh,Chandigarh,0.0,88510.83,88510.83
700443,102226,2024-03-17 13:53:01,Processing,Website,Bhopal,Madhya Pradesh,0.0,3075.1,3075.1
700444,102632,2023-02-21 23:50:57,Returned,Mobile App,Coimbatore,Tamil Nadu,0.0,175702.44,175702.44
700445,102573,2023-02-03 19:38:32,Delivered,Mobile App,Bengaluru,Karnataka,0.0,79920.3,79920.3
700446,102912,2024-06-17 20:04:09,Delivered,Mobile Web,Coimbatore,Tamil Nadu,0.0,121968.35,121968.35
700447,101939,2025-11-12 22:06:50,Delivered,Website,Lucknow,Uttar Pradesh,0.0,10478.72,10478.72
700448,102988,2025-10-10 20:13:43,Returned,Mobile App,Hyderabad,Telangana,0.0,147949.68,147949.68
700449,101939,2024-10-19 16:34:11,Delivered,Mobile App,Kochi,Kerala,0.0,137477.17,137477.17
700450,101240,2024-11-21 23:33:49,Cancelled,Mobile App,Surat,Gujarat,0.0,16295.32,16295.32
700451,102975,2023-01-12 17:28:28,Delivered,Website,Indore,Madhya Pradesh,0.0,1389.54,1389.54
700452,102412,2023-11-03 22:37:57,Returned,Mobile Web,Delhi,Delhi,0.0,71608.5,71608.5
700453,102838,2023-02-10 21:19:46,Delivered,Mobile App,Guwahati,Assam,0.0,14888.7,14888.7
700454,101247,2025-06-18 23:13:40,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,156091.96,156091.96
700455,101178,2023-08-27 18:49:27,Delivered,Mobile Web,Chandigarh,Chandigarh,0.0,78238.91,78238.91
700456,102851,2025-10-09 17:21:55,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,741.09,741.09
700457,101939,2025-02-12 12:09:46,Delivered,Mobile App,Mumbai,Maharashtra,0.0,140033.13,140033.13
700458,102436,2023-11-12 20:39:54,Delivered,Website,Delhi,Delhi,0.0,205056.65,205056.65
700459,102412,2023-09-16 20:44:15,Delivered,Website,Lucknow,Uttar Pradesh,0.0,41584.56,41584.56
700460,101214,2025-01-26 20:23:37,Delivered,Mobile App,Nagpur,Maharashtra,0.0,130377.21,130377.21
700461,102349,2025-10-24 13:03:42,Cancelled,Mobile Web,Delhi,Delhi,0.0,143759.45,143759.45
700462,101863,2025-05-12 20:41:16,Delivered,Mobile App,Nagpur,Maharashtra,0.0,7093.87,7093.87
700463,102451,2024-04-20 18:18:39,Delivered,Website,Jaipur,Rajasthan,0.0,207232.81,207232.81
700464,101574,2024-12-20 12:57:42,Processing,Website,Jaipur,Rajasthan,0.0,100284.79,100284.79
700465,102890,2024-02-24 23:11:22,Delivered,Mobile App,Patna,Bihar,0.0,164390.87,164390.87
700466,100015,2025-12-31 18:25:16,Returned,Website,Hyderabad,Telangana,0.0,81163.86,81163.86
700467,101494,2025-06-12 23:46:40,Returned,Mobile App,Bhopal,Madhya Pradesh,0.0,9649.96,9649.96
700468,102876,2025-01-14 19:21:56,Returned,Mobile App,Patna,Bihar,0.0,74363.57,74363.57
700469,101575,2024-07-26 23:20:09,Cancelled,Website,Pune,Maharashtra,0.0,1564.54,1564.54
700470,100443,2025-01-19 19:23:22,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,206845.45,206845.45
700471,101739,2024-04-10 23:47:37,Returned,Website,Patna,Bihar,0.0,2527.93,2527.93
700472,101900,2023-02-18 09:53:31,Returned,Mobile App,Patna,Bihar,0.0,7288.59,7288.59
700473,102125,2024-06-16 23:26:25,Delivered,Mobile App,Delhi,Delhi,0.0,3521.04,3521.04
700474,101150,2025-11-07 17:33:49,Delivered,Mobile App,Jaipur,Rajasthan,0.0,13360.77,13360.77
700475,102083,2025-01-25 15:12:26,Cancelled,Website,Chennai,Tamil Nadu,0.0,135272.35,135272.35
700476,101224,2023-05-23 17:41:50,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,2413.51,2413.51
700477,101764,2025-10-17 17:29:06,Delivered,Mobile Web,Jaipur,Rajasthan,0.0,89135.29,89135.29
700478,102686,2023-12-30 19:37:28,Delivered,Mobile App,Hyderabad,Telangana,0.0,91222.2,91222.2
700479,101384,2023-11-30 19:42:37,Shipped,Website,Bhopal,Madhya Pradesh,0.0,7379.77,7379.77
700480,100983,2024-02-03 12:44:15,Shipped,Mobile App,Lucknow,Uttar Pradesh,0.0,5402.53,5402.53
700481,102474,2024-12-07 18:20:36,Delivered,Mobile Web,Surat,Gujarat,0.0,133958.17,133958.17
